2021-09-16 18:00:00	20.79	73
2021-09-16 19:00:00	18.91	82
2021-09-16 20:00:00	17.95	86
2021-09-16 21:00:00	17.9	87
2021-09-16 22:00:00	16.99	87
2021-09-16 23:00:00	16.99	92
2021-09-17 00:00:00	16.08	92
2021-09-17 01:00:00	16.94	88
2021-09-17 02:00:00	16.99	87
